IP Address, Port, TLS, Data Center, Region, City, ASN, latency
176.105.253.98,443,true,WAW,Europe,Warsaw,210779,216 ms
80.211.249.68,2053,true,FRA,Europe,Frankfurt,205727,216 ms
109.120.133.159,2053,true,ARN,Europe,Stockholm,210644,216 ms
109.71.242.105,2053,true,ARN,Europe,Stockholm,57494,216 ms
109.120.135.91,8443,true,ARN,Europe,Stockholm,210644,216 ms
46.226.164.47,443,true,FRA,Europe,Frankfurt,210644,216 ms
217.144.188.249,2053,true,ARN,Europe,Stockholm,210644,216 ms
135.181.81.147,443,true,ARN,Europe,Stockholm,24940,216 ms
185.174.136.23,8443,true,FRA,Europe,Frankfurt,216246,216 ms
95.181.167.206,443,true,FRA,Europe,Frankfurt,210644,216 ms
185.17.2.108,2053,true,ARN,Europe,Stockholm,207569,216 ms
147.45.74.29,8443,true,ARN,Europe,Stockholm,210644,216 ms
77.73.69.96,2053,true,ARN,Europe,Stockholm,43317,216 ms
38.180.10.150,443,true,TLL,Europe,Tallinn,34702,216 ms
23.164.240.213,2053,true,ARN,Europe,Stockholm,26383,216 ms
212.113.100.146,8443,true,ARN,Europe,Stockholm,210644,216 ms
185.243.112.197,443,true,AMS,Europe,Amsterdam,208258,216 ms
194.156.67.85,8443,true,KIV,Europe,Chișinău,209482,216 ms
51.83.133.74,8443,true,WAW,Europe,Warsaw,16276,216 ms
81.163.17.22,9443,true,HEL,Europe,Helsinki,50340,216 ms
91.239.148.53,443,true,AMS,Europe,Amsterdam,199058,216 ms
91.184.240.150,443,true,FRA,Europe,Frankfurt,210644,216 ms
77.91.70.242,2053,true,ARN,Europe,Stockholm,210644,216 ms
147.45.175.165,2053,true,FRA,Europe,Frankfurt,9123,216 ms
172.232.157.252,8443,true,ARN,Europe,Stockholm,63949,216 ms
94.242.53.158,8443,true,ARN,Europe,Stockholm,43317,216 ms
37.27.17.144,22222,true,ARN,Europe,Stockholm,24940,216 ms
193.188.21.83,2053,true,ARN,Europe,Stockholm,210644,217 ms
89.22.230.21,2053,true,ARN,Europe,Stockholm,210644,217 ms
45.9.72.114,10783,true,HEL,Europe,Helsinki,200740,217 ms
185.72.86.16,2053,true,RIX,Europe,Riga,43513,217 ms
18.144.44.213,80,true,SJC,North America,San Jose,16509,217 ms
77.91.78.18,8443,true,ARN,Europe,Stockholm,210644,217 ms
89.169.32.191,443,true,FRA,Europe,Frankfurt,210644,217 ms
67.226.221.102,443,true,SJC,North America,San Jose,16509,217 ms
91.239.148.84,2053,true,WAW,Europe,Warsaw,199058,217 ms
89.22.236.35,2053,true,ARN,Europe,Stockholm,210644,217 ms
77.221.159.79,2053,true,ARN,Europe,Stockholm,210644,217 ms
147.45.74.186,2053,true,ARN,Europe,Stockholm,210644,217 ms
89.22.224.54,8443,true,ARN,Europe,Stockholm,210644,217 ms
89.22.225.252,2053,true,ARN,Europe,Stockholm,210644,217 ms
91.103.140.118,2053,true,ARN,Europe,Stockholm,210644,217 ms
85.192.61.128,2053,true,ARN,Europe,Stockholm,210644,217 ms
92.42.102.73,8443,true,ARN,Europe,Stockholm,214417,217 ms
172.235.49.135,17973,true,LAX,North America,Los Angeles,63949,217 ms
104.244.77.65,8443,true,LUX,Europe,Luxembourg City,53667,217 ms
194.156.103.58,41210,true,EVN,Middle East,Yerevan,215540,217 ms
193.233.114.179,2053,true,ARN,Europe,Stockholm,210644,217 ms
191.96.153.171,8443,true,CDG,Europe,Paris,16276,217 ms
45.89.52.247,443,true,IST,Europe,Istanbul,44477,217 ms
195.123.241.122,50008,true,LAX,North America,Los Angeles,204957,217 ms
185.219.134.25,31564,true,IST,Europe,Istanbul,205399,217 ms
176.124.207.133,8443,true,ARN,Europe,Stockholm,210644,217 ms
140.82.21.227,3533,true,LAX,North America,Los Angeles,20473,217 ms
45.142.212.71,8443,true,KIV,Europe,Chișinău,44477,217 ms
188.132.183.166,443,true,IST,Europe,Istanbul,214036,217 ms
173.249.209.140,42207,true,SJC,North America,San Jose,11878,217 ms
37.252.6.119,443,true,WAW,Europe,Warsaw,200088,217 ms
45.156.22.63,2053,true,ARN,Europe,Stockholm,56971,217 ms
109.120.185.44,2053,true,ARN,Europe,Stockholm,210644,217 ms
46.226.161.172,2053,true,ARN,Europe,Stockholm,210644,217 ms
194.53.54.131,2053,true,ARN,Europe,Stockholm,207569,217 ms
109.120.185.100,2053,true,ARN,Europe,Stockholm,210644,218 ms
94.131.104.64,80,true,RIX,Europe,Riga,44477,218 ms
193.233.114.58,2053,true,ARN,Europe,Stockholm,210644,218 ms
107.172.103.195,16096,true,SJC,North America,San Jose,36352,218 ms
45.82.80.96,443,true,ARN,Europe,Stockholm,49770,218 ms
54.37.142.110,2053,true,WAW,Europe,Warsaw,16276,218 ms
89.169.33.140,2053,true,ARN,Europe,Stockholm,210644,218 ms
212.113.101.149,443,true,ARN,Europe,Stockholm,210644,218 ms
172.93.43.15,8443,true,LAX,North America,Los Angeles,25820,218 ms
79.137.206.15,2053,true,ARN,Europe,Stockholm,210644,218 ms
107.172.103.195,16016,true,SJC,North America,San Jose,36352,218 ms
85.192.61.48,443,true,ARN,Europe,Stockholm,210644,218 ms
80.211.249.68,8443,true,FRA,Europe,Frankfurt,205727,218 ms
154.12.53.209,48873,true,FRA,Europe,Frankfurt,979,218 ms
89.22.236.35,8443,true,ARN,Europe,Stockholm,210644,218 ms
5.188.82.107,2087,true,CDG,Europe,Paris,50340,218 ms
94.242.53.158,2053,true,ARN,Europe,Stockholm,43317,218 ms
193.233.114.58,8443,true,ARN,Europe,Stockholm,210644,218 ms
91.184.241.92,2053,true,ARN,Europe,Stockholm,210644,218 ms
77.91.86.3,8443,true,ARN,Europe,Stockholm,210644,218 ms
46.8.71.70,443,true,HEL,Europe,Helsinki,56971,218 ms
46.8.228.182,8443,true,ARN,Europe,Stockholm,56971,218 ms
23.164.240.213,8443,true,ARN,Europe,Stockholm,26383,218 ms
62.3.12.76,443,true,IST,Europe,Istanbul,44477,218 ms
91.149.239.122,443,true,LAX,North America,Los Angeles,26383,218 ms
195.123.212.163,8443,true,RIX,Europe,Riga,50979,218 ms
77.221.159.79,8443,true,ARN,Europe,Stockholm,210644,218 ms
176.124.206.79,2053,true,ARN,Europe,Stockholm,210644,218 ms
65.109.186.190,2053,true,HEL,Europe,Helsinki,24940,218 ms
89.22.226.205,2053,true,ARN,Europe,Stockholm,210644,218 ms
94.131.104.64,443,true,RIX,Europe,Riga,44477,218 ms
5.34.211.94,443,true,VNO,Europe,Vilnius,42532,218 ms
109.120.184.27,2053,true,ARN,Europe,Stockholm,210644,218 ms
95.182.99.23,2053,true,ARN,Europe,Stockholm,56971,218 ms
89.22.224.54,2053,true,ARN,Europe,Stockholm,210644,218 ms
89.22.226.242,2053,true,ARN,Europe,Stockholm,210644,218 ms
85.159.228.84,8443,true,RIX,Europe,Riga,215540,218 ms
84.252.73.35,8443,true,ARN,Europe,Stockholm,205090,218 ms
185.105.89.125,16092,true,ARN,Europe,Stockholm,205090,218 ms
188.132.184.15,2087,true,IST,Europe,Istanbul,214036,218 ms
147.45.74.186,8443,true,ARN,Europe,Stockholm,210644,218 ms
95.182.99.23,8443,true,ARN,Europe,Stockholm,56971,218 ms
185.8.129.187,2096,true,IST,Europe,Istanbul,3188,218 ms
45.159.249.160,8443,true,ARN,Europe,Stockholm,44477,218 ms
217.144.188.147,8443,true,FRA,Europe,Frankfurt,210644,219 ms
38.102.235.21,48676,true,LAX,North America,Los Angeles,142111,219 ms
77.91.87.63,2053,true,ARN,Europe,Stockholm,210644,219 ms
83.147.247.249,2053,true,FRA,Europe,Frankfurt,9123,219 ms
45.32.131.28,31001,true,LAX,North America,Los Angeles,20473,219 ms
192.162.101.119,2053,true,FRA,Europe,Frankfurt,50113,219 ms
5.34.210.151,2053,true,VNO,Europe,Vilnius,42532,219 ms
46.226.160.0,8443,true,ARN,Europe,Stockholm,210644,219 ms
45.153.125.245,443,true,SOF,Europe,Sofia,57169,219 ms
185.22.153.42,443,true,ARN,Europe,Stockholm,51659,219 ms
77.91.70.171,2053,true,ARN,Europe,Stockholm,210644,219 ms
185.252.144.185,2053,true,ARN,Europe,Stockholm,200740,219 ms
217.144.186.190,8443,true,ARN,Europe,Stockholm,210644,219 ms
147.45.74.29,2053,true,ARN,Europe,Stockholm,210644,219 ms
185.125.101.249,2053,true,ARN,Europe,Stockholm,210644,219 ms
45.138.73.83,443,true,HEL,Europe,Helsinki,200740,219 ms
176.124.202.92,2053,true,ARN,Europe,Stockholm,210644,219 ms
91.149.239.198,443,true,LAX,North America,Los Angeles,26383,219 ms
193.124.22.168,8443,true,VNO,Europe,Vilnius,26383,219 ms
82.97.254.184,2053,true,FRA,Europe,Frankfurt,9123,219 ms
138.2.235.230,22731,true,SJC,North America,San Jose,31898,219 ms
91.193.18.138,8443,true,WAW,Europe,Warsaw,59711,219 ms
91.184.243.178,443,true,ARN,Europe,Stockholm,210644,219 ms
63.205.203.251,443,true,SJC,North America,San Jose,7018,219 ms
188.116.40.37,443,true,WAW,Europe,Warsaw,197155,219 ms
5.253.40.143,8443,true,OTP,Europe,Bucharest,44477,219 ms
89.110.118.149,443,true,AMS,Europe,Amsterdam,216071,219 ms
77.91.86.98,2053,true,ARN,Europe,Stockholm,210644,219 ms
77.91.87.95,29838,true,ARN,Europe,Stockholm,210644,219 ms
72.13.122.137,443,true,LAX,North America,Los Angeles,53334,219 ms
78.40.116.136,2053,true,ARN,Europe,Stockholm,200019,219 ms
85.159.228.84,2053,true,RIX,Europe,Riga,215540,219 ms
185.135.86.207,443,true,VNO,Europe,Vilnius,56630,219 ms
185.105.89.222,2053,true,ARN,Europe,Stockholm,205090,219 ms
89.22.232.50,2053,true,ARN,Europe,Stockholm,210644,219 ms
89.22.226.242,8443,true,ARN,Europe,Stockholm,210644,219 ms
5.206.227.243,41086,true,AMS,Europe,Amsterdam,47674,219 ms
94.131.119.136,81,true,OTP,Europe,Bucharest,44477,219 ms
212.113.101.61,2053,true,ARN,Europe,Stockholm,210644,219 ms
176.124.206.173,2053,true,ARN,Europe,Stockholm,210644,220 ms
77.91.87.209,2053,true,ARN,Europe,Stockholm,210644,220 ms
193.164.155.89,2053,true,ARN,Europe,Stockholm,56971,220 ms
94.131.104.64,8080,true,RIX,Europe,Riga,44477,220 ms
109.120.189.103,1488,true,DME,Europe,Moscow,47764,220 ms
82.118.22.141,2053,true,KBP,Europe,Kyiv,204957,220 ms
79.137.206.15,8443,true,ARN,Europe,Stockholm,210644,220 ms
91.197.3.61,2053,true,VNO,Europe,Vilnius,42532,220 ms
94.131.104.64,8443,true,RIX,Europe,Riga,44477,220 ms
109.120.151.180,2053,true,ARN,Europe,Stockholm,210644,220 ms
90.156.211.232,8443,true,FRA,Europe,Frankfurt,9123,220 ms
31.129.49.103,443,true,LED,Europe,Saint Petersburg,49505,220 ms
129.159.132.0,2053,true,TLV,Middle East,Tel Aviv,31898,220 ms
152.67.250.9,59910,true,SJC,North America,San Jose,31898,220 ms
109.107.190.3,2053,true,ARN,Europe,Stockholm,210644,220 ms
80.233.248.56,2053,true,RIX,Europe,Riga,5518,220 ms
149.248.7.208,443,true,LAX,North America,Los Angeles,20473,220 ms
89.110.89.229,8443,true,LHR,Europe,London,48282,220 ms
185.197.74.146,2053,true,ARN,Europe,Stockholm,210644,220 ms
46.226.160.248,8443,true,FRA,Europe,Frankfurt,210644,220 ms
77.91.86.3,2053,true,ARN,Europe,Stockholm,210644,220 ms
176.124.207.233,8443,true,ARN,Europe,Stockholm,210644,220 ms
91.149.239.70,443,true,LAX,North America,Los Angeles,26383,220 ms
185.244.49.103,443,true,WAW,Europe,Warsaw,57043,220 ms
185.233.80.60,2053,true,FRA,Europe,Frankfurt,200740,221 ms
77.221.143.56,2053,true,ARN,Europe,Stockholm,210644,221 ms
64.176.70.212,8443,true,WAW,Europe,Warsaw,20473,221 ms
46.8.233.147,443,true,ARN,Europe,Stockholm,56971,221 ms
217.144.188.80,8443,true,ARN,Europe,Stockholm,210644,221 ms
172.235.40.214,36768,true,LAX,North America,Los Angeles,63949,221 ms
77.221.143.56,8443,true,ARN,Europe,Stockholm,210644,221 ms
185.105.118.126,8443,true,ARN,Europe,Stockholm,207569,221 ms
191.96.153.142,2053,true,CDG,Europe,Paris,16276,221 ms
54.37.142.110,8443,true,WAW,Europe,Warsaw,16276,221 ms
94.131.123.74,443,true,IST,Europe,Istanbul,44477,221 ms
92.246.137.219,8443,true,ARN,Europe,Stockholm,210644,221 ms
94.131.100.136,2053,true,ARN,Europe,Stockholm,44477,221 ms
176.124.202.53,2053,true,ARN,Europe,Stockholm,210644,221 ms
217.144.184.182,8443,true,FRA,Europe,Frankfurt,216246,221 ms
185.252.144.185,8443,true,ARN,Europe,Stockholm,200740,221 ms
84.252.73.35,2053,true,ARN,Europe,Stockholm,205090,221 ms
79.137.206.166,8443,true,ARN,Europe,Stockholm,210644,221 ms
31.128.34.77,2053,true,WAW,Europe,Warsaw,9002,221 ms
176.124.206.173,8443,true,ARN,Europe,Stockholm,210644,221 ms
141.148.187.195,443,true,LAX,North America,Los Angeles,31898,221 ms
89.22.226.215,2053,true,ARN,Europe,Stockholm,210644,221 ms
193.188.21.207,2053,true,ARN,Europe,Stockholm,210644,221 ms
35.228.168.221,443,true,ARN,Europe,Stockholm,396982,221 ms
5.34.209.139,2053,true,VNO,Europe,Vilnius,42532,221 ms
194.87.39.166,8443,true,IST,Europe,Istanbul,26383,221 ms
188.225.34.155,443,true,DME,Europe,Moscow,9123,221 ms
195.135.252.27,8443,true,VNO,Europe,Vilnius,42532,221 ms
193.84.2.64,443,true,HEL,Europe,Helsinki,57043,221 ms
89.22.239.172,2053,true,ARN,Europe,Stockholm,210644,221 ms
129.159.132.0,8443,true,TLV,Middle East,Tel Aviv,31898,221 ms
185.221.196.176,443,true,FRA,Europe,Frankfurt,210644,221 ms
154.91.34.39,8443,true,LAX,North America,Los Angeles,137443,221 ms
147.45.245.15,443,true,ARN,Europe,Stockholm,9123,221 ms
89.22.226.118,2053,true,ARN,Europe,Stockholm,210644,222 ms
37.128.205.186,8443,true,VNO,Europe,Vilnius,42532,222 ms
152.67.248.2,53300,true,SJC,North America,San Jose,31898,222 ms
93.183.94.78,6379,true,FRA,Europe,Frankfurt,48282,222 ms
89.22.225.57,8443,true,ARN,Europe,Stockholm,210644,222 ms
217.144.188.156,8443,true,ARN,Europe,Stockholm,210644,222 ms
147.45.73.246,2053,true,ARN,Europe,Stockholm,210644,222 ms
185.82.218.224,9443,true,SOF,Europe,Sofia,59729,222 ms
77.232.128.136,2053,true,FRA,Europe,Frankfurt,9123,222 ms
212.113.101.61,8443,true,ARN,Europe,Stockholm,210644,222 ms
91.184.241.179,2053,true,ARN,Europe,Stockholm,210644,222 ms
92.246.137.219,2053,true,ARN,Europe,Stockholm,210644,222 ms
147.45.72.29,8443,true,ARN,Europe,Stockholm,210644,222 ms
62.192.174.170,8443,true,RIX,Europe,Riga,199058,222 ms
195.135.252.27,2053,true,VNO,Europe,Vilnius,42532,222 ms
109.107.190.3,8443,true,ARN,Europe,Stockholm,210644,222 ms
191.96.153.183,2053,true,CDG,Europe,Paris,16276,222 ms
107.148.20.127,29500,true,LAX,North America,Los Angeles,398823,222 ms
147.45.73.187,2053,true,ARN,Europe,Stockholm,210644,222 ms
193.164.155.8,2053,true,ARN,Europe,Stockholm,56971,222 ms
213.171.10.123,443,true,DME,Europe,Moscow,9123,222 ms
185.135.86.89,8443,true,VNO,Europe,Vilnius,56630,222 ms
31.58.137.94,443,true,HEL,Europe,Helsinki,56594,222 ms
217.144.186.190,2053,true,ARN,Europe,Stockholm,210644,222 ms
188.253.16.238,2053,true,VNO,Europe,Vilnius,42532,222 ms
46.226.161.129,2053,true,ARN,Europe,Stockholm,210644,222 ms
46.32.187.228,443,true,ARN,Europe,Stockholm,42532,222 ms
46.8.228.182,2053,true,ARN,Europe,Stockholm,56971,222 ms
173.249.209.140,32037,true,SJC,North America,San Jose,11878,222 ms
77.91.69.51,2053,true,TLV,Middle East,Tel Aviv,206446,222 ms
107.172.103.195,16087,true,SJC,North America,San Jose,36352,222 ms
86.110.56.154,2053,true,WAW,Europe,Warsaw,16276,222 ms
146.19.75.41,8443,true,OTP,Europe,Bucharest,44477,222 ms
37.128.207.111,443,true,VNO,Europe,Vilnius,42532,222 ms
193.233.112.252,8443,true,FRA,Europe,Frankfurt,215826,222 ms
77.223.96.158,443,true,ARN,Europe,Stockholm,50340,222 ms
216.9.224.105,24443,true,IST,Europe,Istanbul,208287,222 ms
77.83.203.110,8080,true,IST,Europe,Istanbul,44620,222 ms
185.105.118.126,2053,true,ARN,Europe,Stockholm,207569,222 ms
107.172.103.195,16031,true,SJC,North America,San Jose,36352,222 ms
212.227.90.142,443,true,MAD,Europe,Madrid,8560,223 ms
78.153.139.87,2053,true,ARN,Europe,Stockholm,215540,223 ms
185.188.181.187,443,true,ARN,Europe,Stockholm,207569,223 ms
217.144.186.45,2053,true,ARN,Europe,Stockholm,210644,223 ms
46.32.186.61,2053,true,VNO,Europe,Vilnius,42532,223 ms
185.105.118.135,8443,true,ARN,Europe,Stockholm,207569,223 ms
77.91.69.51,8443,true,TLV,Middle East,Tel Aviv,206446,223 ms
2.56.127.220,2053,true,IST,Europe,Istanbul,44477,223 ms
107.148.28.125,20936,true,LAX,North America,Los Angeles,398823,223 ms
188.253.16.238,8443,true,VNO,Europe,Vilnius,42532,223 ms
77.91.87.63,8443,true,ARN,Europe,Stockholm,210644,223 ms
185.188.181.15,443,true,ARN,Europe,Stockholm,207569,223 ms
77.221.142.235,8443,true,ARN,Europe,Stockholm,210644,223 ms
82.97.249.34,8443,true,FRA,Europe,Frankfurt,9123,223 ms
45.156.22.114,443,true,ARN,Europe,Stockholm,56971,223 ms
77.221.136.148,443,true,FRA,Europe,Frankfurt,210644,223 ms
216.173.70.192,443,true,VNO,Europe,Vilnius,42532,223 ms
46.226.160.0,2053,true,ARN,Europe,Stockholm,210644,223 ms
176.124.207.164,2053,true,ARN,Europe,Stockholm,210644,223 ms
5.34.208.44,2053,true,VNO,Europe,Vilnius,42532,223 ms
185.82.218.224,8443,true,SOF,Europe,Sofia,59729,223 ms
2.56.204.183,443,true,EVN,Middle East,Yerevan,16190,223 ms
46.32.184.75,443,true,ARN,Europe,Stockholm,42532,223 ms
194.53.54.84,8443,true,ARN,Europe,Stockholm,207569,223 ms
91.149.239.206,443,true,LAX,North America,Los Angeles,26383,223 ms
2.56.206.114,8443,true,EVN,Middle East,Yerevan,16190,223 ms
89.22.227.14,443,true,FRA,Europe,Frankfurt,210644,223 ms
45.144.49.146,443,true,WAW,Europe,Warsaw,49791,223 ms
89.223.31.216,2053,true,ARN,Europe,Stockholm,49505,223 ms
216.173.71.220,8443,true,VNO,Europe,Vilnius,42532,224 ms
91.197.1.93,2053,true,VNO,Europe,Vilnius,42532,224 ms
77.221.140.20,443,true,ARN,Europe,Stockholm,210644,224 ms
185.68.93.39,443,true,SOF,Europe,Sofia,56577,224 ms
46.32.185.253,8443,true,VNO,Europe,Vilnius,42532,224 ms
77.232.128.136,8443,true,FRA,Europe,Frankfurt,9123,224 ms
5.35.85.201,8443,true,ARN,Europe,Stockholm,198610,224 ms
188.93.140.11,443,true,ARN,Europe,Stockholm,63473,224 ms
5.181.20.165,81,true,HEL,Europe,Helsinki,44477,224 ms
185.233.203.134,43735,true,AMS,Europe,Amsterdam,200740,224 ms
5.34.209.231,8443,true,VNO,Europe,Vilnius,42532,224 ms
91.103.140.15,2053,true,FRA,Europe,Frankfurt,210644,224 ms
46.32.185.253,2053,true,VNO,Europe,Vilnius,42532,224 ms
44.227.209.152,443,true,PDX,North America,Portland,16509,224 ms
217.144.186.102,8443,true,ARN,Europe,Stockholm,210644,224 ms
109.120.135.91,2053,true,ARN,Europe,Stockholm,210644,224 ms
176.97.66.175,443,true,MCT,Middle East,Muscat,9009,224 ms
176.124.207.235,2053,true,ARN,Europe,Stockholm,210644,224 ms
195.20.208.151,2053,true,RIX,Europe,Riga,50979,224 ms
51.83.134.241,8443,true,WAW,Europe,Warsaw,16276,224 ms
176.124.207.235,8443,true,ARN,Europe,Stockholm,210644,224 ms
91.149.239.64,443,true,LAX,North America,Los Angeles,26383,224 ms
62.133.63.149,2083,true,IST,Europe,Istanbul,215540,224 ms
129.146.22.121,41913,true,LAX,North America,Los Angeles,31898,224 ms
82.97.249.34,2053,true,FRA,Europe,Frankfurt,9123,224 ms
185.135.86.120,2053,true,VNO,Europe,Vilnius,56630,224 ms
216.173.71.106,2053,true,VNO,Europe,Vilnius,42532,224 ms
5.34.215.32,8443,true,VNO,Europe,Vilnius,42532,225 ms
185.174.137.10,8443,true,ARN,Europe,Stockholm,210644,225 ms
89.22.224.125,443,true,ARN,Europe,Stockholm,210644,225 ms
103.231.75.238,2053,true,IST,Europe,Istanbul,44477,225 ms
95.182.99.128,8443,true,ARN,Europe,Stockholm,56971,225 ms
179.43.156.21,8443,true,MXP,Europe,Milan,51852,225 ms
141.148.164.46,57239,true,LAX,North America,Los Angeles,31898,225 ms
107.172.103.195,16015,true,SJC,North America,San Jose,36352,225 ms
91.197.1.93,8443,true,VNO,Europe,Vilnius,42532,225 ms
195.135.252.244,443,true,VNO,Europe,Vilnius,42532,225 ms
147.45.164.133,2053,true,FRA,Europe,Frankfurt,9123,225 ms
5.78.51.6,443,true,PDX,North America,Portland,212317,225 ms
95.182.99.128,2053,true,ARN,Europe,Stockholm,56971,225 ms
193.46.56.137,2053,true,IST,Europe,Istanbul,44477,225 ms
213.183.63.185,443,true,SOF,Europe,Sofia,56630,225 ms
185.40.7.224,443,true,ARN,Europe,Stockholm,200740,225 ms
137.220.36.181,38509,true,SEA,North America,Seattle,20473,225 ms
188.132.192.133,8443,true,IST,Europe,Istanbul,201575,225 ms
220.130.80.171,20655,true,SJC,North America,San Jose,3462,225 ms
129.146.198.253,28443,true,LAX,North America,Los Angeles,31898,225 ms
213.170.157.1,443,true,PDX,North America,Portland,16509,225 ms
5.34.208.100,8443,true,ARN,Europe,Stockholm,42532,225 ms
91.103.140.118,8443,true,ARN,Europe,Stockholm,210644,225 ms
104.244.78.95,2083,true,LUX,Europe,Luxembourg City,53667,225 ms
147.45.164.133,8443,true,FRA,Europe,Frankfurt,9123,226 ms
158.101.11.204,15805,true,LAX,North America,Los Angeles,31898,226 ms
213.159.68.143,443,true,ARN,Europe,Stockholm,44477,226 ms
2.56.204.156,8080,true,EVN,Middle East,Yerevan,16190,226 ms
46.8.238.49,8443,true,ARN,Europe,Stockholm,56971,226 ms
179.43.190.20,8443,true,MXP,Europe,Milan,51852,226 ms
38.180.105.201,443,true,IST,Europe,Istanbul,58061,226 ms
193.17.183.157,2053,true,MAD,Europe,Madrid,400992,226 ms
195.238.126.52,443,true,VNO,Europe,Vilnius,56630,226 ms
37.128.204.140,443,true,ARN,Europe,Stockholm,42532,226 ms
107.172.103.195,16034,true,SJC,North America,San Jose,36352,226 ms
54.149.11.131,80,true,PDX,North America,Portland,16509,226 ms
46.32.186.61,8443,true,VNO,Europe,Vilnius,42532,226 ms
77.221.139.63,2053,true,ARN,Europe,Stockholm,210644,226 ms
107.172.103.195,16040,true,SJC,North America,San Jose,36352,226 ms
82.118.22.141,8443,true,KBP,Europe,Kyiv,204957,226 ms
176.124.207.233,2053,true,ARN,Europe,Stockholm,210644,226 ms
45.84.0.200,2053,true,KIV,Europe,Chișinău,44477,226 ms
185.188.181.14,443,true,HEL,Europe,Helsinki,207569,226 ms
152.70.143.175,29187,true,LAX,North America,Los Angeles,31898,226 ms
87.239.251.30,8443,true,ARN,Europe,Stockholm,200740,226 ms
31.128.36.148,2053,true,ARN,Europe,Stockholm,198610,226 ms
5.34.215.32,2053,true,VNO,Europe,Vilnius,42532,226 ms
185.125.219.207,2053,true,ARN,Europe,Stockholm,209641,226 ms
62.192.174.170,2053,true,RIX,Europe,Riga,199058,227 ms
194.53.54.84,2053,true,ARN,Europe,Stockholm,207569,227 ms
193.188.21.94,8443,true,ARN,Europe,Stockholm,210644,227 ms
38.180.15.197,2053,true,MXP,Europe,Milan,51852,227 ms
141.148.153.223,36818,true,LAX,North America,Los Angeles,31898,227 ms
179.43.166.2,443,true,MXP,Europe,Milan,51852,227 ms
147.45.73.187,8443,true,ARN,Europe,Stockholm,210644,227 ms
46.226.161.129,8443,true,ARN,Europe,Stockholm,210644,227 ms
213.159.76.175,443,true,EVN,Middle East,Yerevan,44477,227 ms
185.125.219.207,8443,true,ARN,Europe,Stockholm,209641,227 ms
129.153.112.108,3966,true,LAX,North America,Los Angeles,31898,227 ms
185.128.106.14,51820,true,ARN,Europe,Stockholm,205090,227 ms
185.105.118.135,2053,true,ARN,Europe,Stockholm,207569,227 ms
94.142.139.93,443,true,DME,Europe,Moscow,209641,227 ms
40.84.146.239,19870,true,DFW,North America,Dallas,8075,227 ms
194.246.82.213,443,true,AMS,Europe,Amsterdam,216071,227 ms
185.229.66.180,2053,true,FRA,Europe,Frankfurt,216246,227 ms
147.45.73.238,2053,true,ARN,Europe,Stockholm,210644,227 ms
2.56.206.114,2053,true,EVN,Middle East,Yerevan,16190,227 ms
179.43.190.20,2053,true,MXP,Europe,Milan,51852,227 ms
95.216.17.80,443,true,ARN,Europe,Stockholm,24940,227 ms
193.3.23.128,37424,true,ARN,Europe,Stockholm,212913,228 ms
188.132.129.199,8443,true,IST,Europe,Istanbul,214036,228 ms
185.247.118.7,443,true,FRA,Europe,Frankfurt,204548,228 ms
185.231.205.92,2053,true,CDG,Europe,Paris,44477,228 ms
80.211.22.60,443,true,FCO,Europe,Rome,31034,228 ms
77.91.74.6,443,true,TLV,Middle East,Tel Aviv,44477,228 ms
52.89.138.13,443,true,PDX,North America,Portland,16509,228 ms
89.22.232.43,443,true,FRA,Europe,Frankfurt,210644,228 ms
46.8.238.49,2053,true,ARN,Europe,Stockholm,56971,228 ms
195.238.126.94,443,true,WAW,Europe,Warsaw,56630,228 ms
217.144.188.80,2053,true,ARN,Europe,Stockholm,210644,228 ms
173.249.203.187,51368,true,PHX,North America,Phoenix,11878,228 ms
44.226.147.29,443,true,PDX,North America,Portland,16509,228 ms
44.228.63.60,80,true,PDX,North America,Portland,16509,228 ms
45.63.62.225,16616,true,LAX,North America,Los Angeles,20473,228 ms
178.250.159.120,2053,true,FRA,Europe,Frankfurt,29182,228 ms
217.144.188.147,2053,true,ARN,Europe,Stockholm,210644,228 ms
54.200.244.93,443,true,PDX,North America,Portland,16509,228 ms
103.231.73.153,443,true,RIX,Europe,Riga,44477,228 ms
91.184.243.25,8443,true,ARN,Europe,Stockholm,210644,228 ms
109.120.184.95,2053,true,ARN,Europe,Stockholm,210644,228 ms
5.34.208.154,2053,true,VNO,Europe,Vilnius,42532,228 ms
5.34.209.18,2053,true,VNO,Europe,Vilnius,42532,229 ms
185.112.82.28,443,true,ARN,Europe,Stockholm,51765,229 ms
52.41.218.4,443,true,PDX,North America,Portland,16509,229 ms
5.78.114.254,443,true,PDX,North America,Portland,212317,229 ms
5.34.209.18,8443,true,VNO,Europe,Vilnius,42532,229 ms
129.153.193.161,42510,true,LAX,North America,Los Angeles,31898,229 ms
77.221.159.194,2053,true,ARN,Europe,Stockholm,210644,229 ms
35.83.185.225,443,true,PDX,North America,Portland,16509,229 ms
65.109.200.29,8678,true,HEL,Europe,Helsinki,24940,229 ms
77.221.151.57,8443,true,DME,Europe,Moscow,216246,229 ms
94.142.138.129,8443,true,ARN,Europe,Stockholm,210644,230 ms
185.125.228.214,443,true,ARN,Europe,Stockholm,207569,230 ms
45.90.219.244,8443,true,ARN,Europe,Stockholm,205090,230 ms
46.226.161.36,2087,true,FRA,Europe,Frankfurt,210644,230 ms
